,Text,Topic,Rating,Likes,Food,Broad Filter,Media,Age,Gender,food,supermarkets,related,drinks,slang,diet,meals,Dmeals,words_no,Polarity,restaurants,brands,Media_0,Media_1,Media_2,BMI,topic_no
614,pinda kaas,3: Eet smakelijk,4.0,2.0,"['pinda', 'kas']","['pinda', 'kas']",0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,3
617,Ik eet panekoek,3: Eet smakelijk,,1.0,['eet'],"['eet', 'panekoek']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,3
620,Oke smakelijk eten,3: Eet smakelijk,,0.0,"['eten', 'smakelijk']","['oke', 'smakelijk', 'eten']",0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7,0.0,0.0,1.0,0.0,0.0,16.0,3
623,Ik eet altijd om 5 uur behalve in de weekend dan is het verschilend,3: Eet smakelijk,,1.0,['eet'],"['eet', 'uur', 'behalv', 'weekend', 'verschil']",0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,3
625,Ik eet pannenkoek,3: Eet smakelijk,2.0,1.0,"['pannenkoek', 'eet']","['eet', 'pannenkoek']",0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,3
636,Smakkelijk eten nick,3: Eet smakelijk,,0.0,['eten'],"['smakkelijk', 'eten', 'nick']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,3
640,Hoi smakkelijk eten,3: Eet smakelijk,,1.0,['eten'],"['hoi', 'smakkelijk', 'eten']",0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,3
644,eet smakelijk,3: Eet smakelijk,,0.0,"['smakelijk', 'eet']","['eet', 'smakelijk']",0.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7,0.0,0.0,1.0,0.0,0.0,18.0,3
650,Smakelijk iris,3: Eet smakelijk,,1.0,['smakelijk'],"['smakelijk', 'iris']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,1.0,0.0,0.0,14.0,3
652,Smakelijk jayce,3: Eet smakelijk,,0.0,['smakelijk'],"['smakelijk', 'jayc']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,1.0,0.0,0.0,14.0,3
654,Eet smakleijk,3: Eet smakelijk,,0.0,['eet'],"['eet', 'smakleijk']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,3
655,Ik eet wafel met chocopasta,3: Eet smakelijk,4.0,0.0,"['wafel', 'chocopasta', 'eet']","['eet', 'wafel', 'chocopasta']",0.0,10.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,3
656,Akos Ik eet wafels met chocopasta,3: Eet smakelijk,4.0,0.0,"['wafel', 'chocopasta', 'eet']","['akos', 'eet', 'wafel', 'chocopasta']",0.0,10.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,3
657,Super lijk wafels,3: Eet smakelijk,3.0,0.0,['wafel'],"['super', 'lijk', 'wafel']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.0,0.0,1.0,0.0,0.0,21.0,3
658,Rachid ik eet wafel,3: Eet smakelijk,3.0,0.0,"['wafel', 'eet']","['rachid', 'eet', 'wafel']",0.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,3
659,Eet smakelijk nick,3: Eet smakelijk,,0.0,"['smakelijk', 'eet']","['eet', 'smakelijk', 'nick']",0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7,0.0,0.0,1.0,0.0,0.0,21.0,3
672,Smakelijk eten allemaal,3: Eet smakelijk,,5.0,"['eten', 'smakelijk']","['smakelijk', 'eten', 'allemal']",2.0,11.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7,0.0,0.0,0.0,0.0,1.0,18.0,3
678,Ik kom net van de maccie,3: Eet smakelijk,,1.0,['maccie'],"['kom', 'net', 'maccie']",0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55,1.0,0.0,1.0,0.0,0.0,16.0,3
687,Fout het is op het ijs,3: Eet smakelijk,4.0,1.0,['ijs'],"['fout', 'ijs']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,3
724,Ben je nog bij het ijs,3: Eet smakelijk,4.0,0.0,['ijs'],['ijs'],0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,3
732,He jos wil je dadelijk mee gaan ijstrappen en op het ijs lopen ???????????????????????,3: Eet smakelijk,4.0,0.0,['ijs'],"['he', 'jos', 'dadelijk', 'mee', 'gan', 'ijstrapp', 'ijs', 'lop']",0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,3
734,Wat betekent maccie,3: Eet smakelijk,,0.0,['maccie'],"['betekent', 'maccie']",0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,15.0,3
740,Wij zijn bij het ijs,3: Eet smakelijk,4.0,0.0,['ijs'],"['wij', 'ijs']",0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,3
741,Ik ga eeten. Hambuger,3: Eet smakelijk,,0.0,['eet'],"['ga', 'eet', 'hambuger']",2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,3
746,Tostie eeten,3: Eet smakelijk,,0.0,['eet'],"['tostie', 'eet']",2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,3
754,Ben je aan het ontbijten?,3: Eet smakelijk,,0.0,['ontbijt'],['ontbijt'],0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,3
758,Ioha moet eten,3: Eet smakelijk,,0.0,['eten'],"['ioha', 'eten']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,3
759,Ik eet thuis naar ilja eet pennen dat is een soort spageti,3: Eet smakelijk,,0.0,"['eet', 'eet']","['eet', 'thuis', 'ilja', 'eet', 'penn', 'soort', 'spageti']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.6499999999999999,0.0,0.0,1.0,0.0,0.0,15.0,3
760,Dit eet ik,3: Eet smakelijk,,0.0,['eet'],['eet'],2.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,3
761,Grapje ik ben alergies voir appel,3: Eet smakelijk,2.0,0.0,['appel'],"['grapj', 'alergies', 'voir', 'appel']",0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,3
774,Daalik ik moet eerst eeten,3: Eet smakelijk,,0.0,['eet'],"['daalik', 'eerst', 'eet']",0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,3
775,Ik eet rut,3: Eet smakelijk,,0.0,['eet'],"['eet', 'rut']",2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,3
781,Eet ik jou,3: Eet smakelijk,,0.0,['eet'],"['eet', 'jou']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,3
801,Lekker even een stevig ontbijt,3: Eet smakelijk,,4.0,['ontbijt'],"['lekker', 'even', 'stevig', 'ontbijt']",2.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.43333333333333335,0.0,0.0,0.0,0.0,1.0,15.0,3
811,Eventjes lekker smikkelen,3: Eet smakelijk,,0.0,['smikkel'],"['eventjes', 'lekker', 'smikkel']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,17.0,3
812,Ik eet dadelijk pannenkoeken,3: Eet smakelijk,2.0,0.0,"['pannenkoek', 'eet']","['eet', 'dadelijk', 'pannenkoek']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,3
813,Wij gaan lekker smikkelen,3: Eet smakelijk,,0.0,['smikkel'],"['wij', 'gan', 'lekker', 'smikkel']",2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,1.0,17.0,3
819,Wie komt er naar het ijs bij het veldje,3: Eet smakelijk,4.0,0.0,['ijs'],"['komt', 'ijs', 'veldj']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6499999999999999,0.0,0.0,1.0,0.0,0.0,17.0,3
820,Wie komt er naar het ijs,3: Eet smakelijk,4.0,0.0,['ijs'],"['komt', 'ijs']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6499999999999999,0.0,0.0,1.0,0.0,0.0,17.0,3
821,Komjij naar het ijs toe,3: Eet smakelijk,4.0,0.0,['ijs'],"['komjij', 'ijs', 'toe']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6499999999999999,0.0,0.0,1.0,0.0,0.0,17.0,3
822,Wie komt er naar het ijs toe,3: Eet smakelijk,4.0,0.0,['ijs'],"['komt', 'ijs', 'toe']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6499999999999999,0.0,0.0,1.0,0.0,0.0,17.0,3
823,Kom ja naar het ijs,3: Eet smakelijk,4.0,0.0,['ijs'],"['kom', 'ijs']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6499999999999999,0.0,0.0,1.0,0.0,0.0,17.0,3
824,Nick kom jij naar het ijs bij het veldje,3: Eet smakelijk,4.0,0.0,['ijs'],"['nick', 'kom', 'jij', 'ijs', 'veldj']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6499999999999999,0.0,0.0,1.0,0.0,0.0,17.0,3
830,Even lekker smikkelen,3: Eet smakelijk,,0.0,['smikkel'],"['even', 'lekker', 'smikkel']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,17.0,3
838,Nog aan het ontbijten,3: Eet smakelijk,,0.0,['ontbijt'],['ontbijt'],0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,3
844,Deze ook op het ijs,3: Eet smakelijk,4.0,0.0,['ijs'],['ijs'],1.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,3
849,En ik eet dadelijk pizza,3: Eet smakelijk,3.0,1.0,"['pizza', 'eet']","['eet', 'dadelijk', 'pizza']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,3
852,Ik ben aan het ontbijten,3: Eet smakelijk,,0.0,['ontbijt'],['ontbijt'],0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,3
861,Die ga ik nu op eten nom nom mom lekker smikkelen ?,3: Eet smakelijk,,0.0,"['eten', 'smikkel']","['ga', 'eten', 'nom', 'nom', 'mom', 'lekker', 'smikkel']",0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6,0.0,0.0,1.0,0.0,0.0,16.0,3
888,Ik eet vanavond ,3: Eet smakelijk,,1.0,['eet'],"['eet', 'vanavond']",2.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,3
893,Mjam mjam,3: Eet smakelijk,,0.0,"['mjam,', 'mjam', 'mjam']","['mjam', 'mjam']",0.0,10.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,3
894,Mjam mjam lekker!!!!,3: Eet smakelijk,,0.0,"['mjam,', 'mjam,', 'mjam', 'mjam']","['mjam', 'mjam', 'lekker']",2.0,10.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,19.0,3
900,Lekker ontbijt,3: Eet smakelijk,,1.0,['ontbijt'],"['lekker', 'ontbijt']",2.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,1.0,19.0,3
903,Wat een mooie banaan,3: Eet smakelijk,2.0,0.0,['banan'],"['mooi', 'banan']",0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,1.0,0.0,0.0,18.0,3
906,Je kan op het ijs,3: Eet smakelijk,4.0,0.0,['ijs'],['ijs'],0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,3
916,Hij is ook op het ijs,3: Eet smakelijk,4.0,0.0,['ijs'],['ijs'],1.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,3
917,Werd vergiftigt door een appel,3: Eet smakelijk,2.0,0.0,['appel'],"['vergiftigt', 'appel']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,3
938,Riva zijn de poffertjes lekker en gelukt,3: Eet smakelijk,4.0,0.0,['poffertjes'],"['riva', 'poffertjes', 'lekker', 'gelukt']",0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,18.0,3
940,Eet smakelijk????????????????????????????????????,3: Eet smakelijk,,0.0,"['smakelijk', 'eet']","['eet', 'smakelijk']",0.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7,0.0,0.0,1.0,0.0,0.0,17.0,3
941,Wie gaat er zometeen ook ontbijten??,3: Eet smakelijk,,1.0,['ontbijt'],"['gat', 'zometen', 'ontbijt']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,3
943,Aardbei,3: Eet smakelijk,1.0,0.0,['aardbei'],['aardbei'],0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,3
948,Gelukkig en fruit,3: Eet smakelijk,2.0,0.0,['fruit'],"['gelukk', 'fruit']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,1.0,0.0,0.0,17.0,3
949,"Ik wil dit als ontbijt, wie nog meer??",3: Eet smakelijk,,0.0,['ontbijt'],['ontbijt'],2.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,3
956,Mijn ontbijt zijn worstebroodjes ,3: Eet smakelijk,,0.0,['ontbijt'],"['ontbijt', 'worstebroodjes']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
959,En smakelijk,3: Eet smakelijk,,0.0,['smakelijk'],['smakelijk'],0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,1.0,0.0,0.0,18.0,3
965,Veel plezier nog en eet smakelijk,3: Eet smakelijk,,0.0,"['smakelijk', 'eet']","['plezier', 'eet', 'smakelijk']",0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7,0.0,0.0,1.0,0.0,0.0,15.0,3
966,En welterusten slaap lekker en eet smakelijk Tot morgen Doei,3: Eet smakelijk,,0.0,"['smakelijk', 'eet']","['welterust', 'slap', 'lekker', 'eet', 'smakelijk', 'morg', 'doei']",0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6499999999999999,0.0,0.0,1.0,0.0,0.0,15.0,3
971,Jij ook eet smakelijk Misschien kan ik morgen nog app appen maar ik moet nu eten en nog een fijn weekend dus eet smakelijk fijn weekend doei,3: Eet smakelijk,,0.0,"['eten', 'smakelijk', 'smakelijk', 'eet', 'eet']","['jij', 'eet', 'smakelijk', 'misschien', 'morg', 'app', 'app', 'eten', 'fijn', 'weekend', 'eet', 'smakelijk', 'fijn', 'weekend', 'doei']",0.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5,0.0,0.0,1.0,0.0,0.0,15.0,3
975,Nu eten doei fruit,3: Eet smakelijk,2.0,0.0,"['fruit', 'eten']","['eten', 'doei', 'fruit']",0.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,3
992,Oh eet smakelijk,3: Eet smakelijk,,0.0,"['smakelijk', 'eet']","['oh', 'eet', 'smakelijk']",2.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7,0.0,0.0,0.0,0.0,1.0,15.0,3
993,Smakelijk eten smakelijk eten hap hap hap hap hap hap Dat zal lekker smaken Dat zal lekker smaken eet maar op op,3: Eet smakelijk,,0.0,"['eten', 'eten', 'smakelijk', 'smakelijk', 'eet']","['smakelijk', 'eten', 'smakelijk', 'eten', 'hap', 'hap', 'hap', 'hap', 'hap', 'hap', 'lekker', 'smak', 'lekker', 'smak', 'eet']",0.0,10.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.65,0.0,0.0,1.0,0.0,0.0,15.0,3
997,Wat fruit,3: Eet smakelijk,2.0,0.0,['fruit'],['fruit'],0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,3
1000,Mmmmmmmm zo lekker ik eet dadelijk over 18 min lagane,3: Eet smakelijk,,0.0,['eet'],"['mmm', 'lekker', 'eet', 'dadelijk', '18', 'min', 'lagan']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04999999999999999,0.0,0.0,1.0,0.0,0.0,16.0,3
1002,Veel eet plezier??????,3: Eet smakelijk,,0.0,['eet'],"['eet', 'plezier']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,3
1012,Jij bent een hamburger,3: Eet smakelijk,4.0,0.0,['hamburger'],"['jij', 'bent', 'hamburger']",0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,3
1015,met een heerlijk ontbijt,3: Eet smakelijk,,0.0,['ontbijt'],"['heerlijk', 'ontbijt']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,19.0,3
1016,Een ontbijt wat we nooit eten,3: Eet smakelijk,,0.0,"['ontbijt', 'eten']","['ontbijt', 'we', 'nooit', 'eten']",0.0,11.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,3
1020,Smakelijk eten iedereen,3: Eet smakelijk,,0.0,"['eten', 'smakelijk']","['smakelijk', 'eten', 'iederen']",2.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7,0.0,0.0,0.0,0.0,1.0,15.0,3
1032,Ok ik ga macaroni,3: Eet smakelijk,2.0,0.0,['macaroni'],"['ok', 'ga', 'macaroni']",0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,3
1034,Mmmmm lekker macaroni,3: Eet smakelijk,2.0,0.0,['macaroni'],"['mmm', 'lekker', 'macaroni']",0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,22.0,3
1035,Ik eet,3: Eet smakelijk,,1.0,['eet'],['eet'],0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,3
1041,Ik ook lekker smulen ik eet al de cupcakes op,3: Eet smakelijk,,0.0,['eet'],"['lekker', 'smul', 'eet', 'cupcakes']",2.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,1.0,17.0,3
1043,Ja tot morgen en nog een keer smakelijk,3: Eet smakelijk,,0.0,['smakelijk'],"['morg', 'ker', 'smakelijk']",0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,1.0,0.0,0.0,17.0,3
1044,Smakelijk alvast voor heel groep 8,3: Eet smakelijk,,0.0,['smakelijk'],"['smakelijk', 'alvast', 'hel', 'groep']",0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.41666666666666663,0.0,0.0,1.0,0.0,0.0,17.0,3
1045,Ik heb pizza van rozario die komt er aan,3: Eet smakelijk,3.0,0.0,['pizza'],"['pizza', 'rozario', 'komt']",0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,3
1052,Appel met friet en appel met hamburger mc donalds,3: Eet smakelijk,3.0,0.0,"['appel', 'appel', 'hamburger', 'friet']","['appel', 'friet', 'appel', 'hamburger', 'mc', 'donald']",2.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,3
1059,Ook morgen bij het ontbijten oke????????????,3: Eet smakelijk,,0.0,['ontbijt'],"['morg', 'ontbijt', 'oke']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,3
1063,Ik eet ook ,3: Eet smakelijk,,0.0,['eet'],['eet'],0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,3
1064,Ik eet lekker kaugom,3: Eet smakelijk,,0.0,['eet'],"['eet', 'lekker', 'kaugom']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,20.0,3
1072,Ik eet nu het is half6,3: Eet smakelijk,,0.0,['eet'],"['eet', 'half6']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,3
1079,Naar ijs,3: Eet smakelijk,4.0,0.0,['ijs'],['ijs'],0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6499999999999999,0.0,0.0,1.0,0.0,0.0,17.0,3
1083,Mmmm milkshake,3: Eet smakelijk,3.0,0.0,['milkshak'],"['mmm', 'milkshak']",0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,3
1090,Ik als ik teveel eet??????????????,3: Eet smakelijk,,1.0,['eet'],"['tevel', 'eet']",1.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,3
1111,Eet dan kaas,3: Eet smakelijk,4.0,0.0,"['kas', 'eet']","['eet', 'kas']",0.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,3
1113,Welke taart??,3: Eet smakelijk,4.0,0.0,['taart'],"['welk', 'taart']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,3
1114,Dan eet je kaas,3: Eet smakelijk,4.0,0.0,"['kas', 'eet']","['eet', 'kas']",0.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,3
1119,Rennen voir de eten,3: Eet smakelijk,,0.0,['eten'],"['renn', 'voir', 'eten']",1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,3
1121,Stel de vraag is dus wat eet je nu,3: Eet smakelijk,,0.0,['eet'],"['stel', 'vrag', 'eet']",0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,3
1128,Jijj als je eet,3: Eet smakelijk,,0.0,['eet'],"['jijj', 'eet']",0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,3
