,Text,Topic,Rating,Likes,Food,Broad Filter,Media,Age,Gender,food,supermarkets,related,drinks,slang,diet,meals,Dmeals,words_no,Polarity,restaurants,brands,Media_0,Media_1,Media_2,BMI,topic_no
1402,Ze hebben wat gevraagd over water en eten en mijn familie en over sport,4: Honger,,0.0,['eten'],"['gevraagd', 'water', 'eten', 'familie', 'sport']",0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,4
1404,Hahahah bier,4: Honger,,0.0,['bier'],"['hahahah', 'bier']",0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,4
1410,Ik over drinken en sporten,4: Honger,,0.0,['drink'],"['drink', 'sport']",0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,4
1413,Ik heb vragen gehad over snacks,4: Honger,,0.0,['snack'],"['vrag', 'gehad', 'snack']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,4
1416,K had weer vragen over wat ik Drink,4: Honger,,0.0,['drink'],"['wer', 'vrag', 'drink']",0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,4
1426,Ik heb net ook weer een vragenlijst gehad en het ging over hoeveel je klasgenootjes denk ik drinken,4: Honger,,0.0,['drink'],"['net', 'wer', 'vragenlijst', 'gehad', 'ging', 'hoevel', 'klasgenootjes', 'denk', 'drink']",0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.55,0.0,0.0,1.0,0.0,0.0,17.0,4
1428,We hebben wel afgesproken om in de kantine te gaan drinken,4: Honger,,0.0,['drink'],"['we', 'wel', 'afgesprok', 'kantin', 'gan', 'drink']",0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,4
1453,Ik had het zelfde als lise-lotte ik heb vragen gekregen Zoals vriendinnen klas eten en drinken en bijna alles van Liselote had ik ook,4: Honger,,0.0,"['drink', 'eten']","['zelfd', 'lis', 'lot', 'vrag', 'gekreg', 'zoal', 'vriendinn', 'klas', 'eten', 'drink', 'bijna', 'liselot']",0.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,4
1455,Ik hoef geen melk yaden,4: Honger,4.0,0.0,['melk'],"['hoef', 'melk', 'yad']",0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,4
1456,Over drinken sport vrienden en klasgenoten,4: Honger,,0.0,['drink'],"['drink', 'sport', 'vriend', 'klasgenot']",0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,4
1461,Ovee drinken,4: Honger,,0.0,['drink'],"['ovee', 'drink']",0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,4
1472,Nu heb ik er 4 gehad waaronder 1 over water drinken??,4: Honger,,1.0,['drink'],"['gehad', 'waaronder', 'water', 'drink']",0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
1486,BIer,4: Honger,,0.0,['bier'],['bier'],0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,4
1488,1 over sport en drinken en de andere algemene kennis,4: Honger,,0.0,['drink'],"['sport', 'drink', 'algemen', 'kennis']",0.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.2333333333333333,0.0,0.0,1.0,0.0,0.0,18.0,4
1513,Gijs radijs,4: Honger,2.0,0.0,['radijs'],"['gijs', 'radijs']",0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
1520,Ik ging drinken in de auto en we maken een bocht en het ging over mij heen dus daarom zaten we in de deuk,4: Honger,,0.0,['drink'],"['ging', 'drink', 'auto', 'we', 'mak', 'bocht', 'ging', 'hen', 'daarom', 'zat', 'we', 'deuk']",0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,4
1523,Brent zijn lunch,4: Honger,,1.0,['lunch'],"['brent', 'lunch']",2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,4
1528,Als brent op dieet is,4: Honger,,1.0,['dieet'],"['brent', 'dieet']",2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,4
1539,Thx ik zit nu in een restaurant in nijkerk,4: Honger,,0.0,['restaurant'],"['thx', 'zit', 'restaurant', 'nijkerk']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,4
1551,Ik heb net cola gehaald,4: Honger,4.0,1.0,['cola'],"['net', 'cola', 'gehaald']",0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55,0.0,1.0,1.0,0.0,0.0,20.0,4
1569,Zo (on) gezond??????,4: Honger,,0.0,['gezond'],"['on', 'gezond']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,18.0,4
1587,Drink dan water,4: Honger,,0.0,['drink'],"['drink', 'water']",0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,4
1606,Drink jij water,4: Honger,,0.0,['drink'],"['drink', 'jij', 'water']",0.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,4
1613,MIjn opa en snoepjes boterhammen en nog veel meer,4: Honger,2.0,0.0,['boterhamm'],"['opa', 'snoepjes', 'boterhamm']",0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,4
1654,Ik ben ik ben ik ben ik ben ik ben ik ben Lheebroek ik ben ik ben ik ben ik ben ik ben ik ben ik ben ik ben ik ben ik ben ik ben ik ben ik ben ik ben Jip Ik ben ik ben ik ben chocolade Deep ik ben ik ben ik ben ik ben ik ben ik ben chocolade,4: Honger,5.0,0.0,"['chocolad', 'chocolad']","['lheebroek', 'jip', 'chocolad', 'dep', 'chocolad']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
1667,Waneer thomas hoe laay,4: Honger,4.0,0.0,['lay'],"['waner', 'thomas', 'lay']",0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,4
1680,Doe een glas water drinken,4: Honger,,0.0,['drink'],"['doe', 'glas', 'water', 'drink']",0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,4
1681,Doe een heel glas water drinken,4: Honger,,0.0,['drink'],"['doe', 'hel', 'glas', 'water', 'drink']",0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.13333333333333333,0.0,0.0,1.0,0.0,0.0,19.0,4
1685,Ik drink bier,4: Honger,,0.0,"['bier', 'drink']","['drink', 'bier']",0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,4
1687,Durf jij een glas water en melk door elkaar te drinken,4: Honger,4.0,0.0,"['drink', 'melk']","['durf', 'jij', 'glas', 'water', 'melk', 'elkar', 'drink']",0.0,9.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,4
1696,Ik ga nu naar dijn en faas keuk he,4: Honger,,0.0,['keuk'],"['ga', 'dijn', 'fas', 'keuk', 'he']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6499999999999999,0.0,0.0,1.0,0.0,0.0,15.0,4
1741,Kom pleasss we zijn aan het chillen met drinken,4: Honger,,0.0,['drink'],"['kom', 'pleas', 'we', 'chill', 'drink']",0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,4
1767,We zijn aan het drinken roqi en ik,4: Honger,,0.0,['drink'],"['we', 'drink', 'roqi']",0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,4
1785,Hallo melk,4: Honger,4.0,0.0,['melk'],"['hallo', 'melk']",0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,4
1826,Ik zit in de keuken niks eigenlijk had net een danoontje gegeten,4: Honger,,0.0,['keuk'],"['zit', 'keuk', 'nik', 'eigen', 'net', 'danoontj', 'geget']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.275,0.0,0.0,1.0,0.0,0.0,0.0,4
1827,Het is zaterdag vandaar doe ik niet mee en ik had honger haha ??,4: Honger,,0.0,['honger'],"['zaterdag', 'vandar', 'doe', 'mee', 'honger', 'haha']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
1890,Samen lopen jack naar school om 08:00?????????????????????????????? maar eerst water drinken,4: Honger,,0.0,['drink'],"['sam', 'lop', 'jack', 'schol', '08', '00', 'eerst', 'water', 'drink']",1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.6499999999999999,0.0,0.0,0.0,1.0,0.0,14.0,4
1891,Ga water drinken ,4: Honger,,0.0,['drink'],"['ga', 'water', 'drink']",1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,4
1929,Nee cookie clicker,4: Honger,4.0,1.0,['cookie'],"['nee', 'cookie', 'clicker']",0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,4
1940,Ik drink genoeg water haha,4: Honger,,0.0,['drink'],"['drink', 'genoeg', 'water', 'haha']",0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,4
1943,Wij gingen ijsje eten bij het kinderkoor ?? En niet zingen met dit warme weer????,4: Honger,,0.0,['eten'],"['wij', 'ging', 'ijsj', 'eten', 'kinderkor', 'zing', 'warm', 'wer']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7000000000000001,0.0,0.0,1.0,0.0,0.0,18.0,4
1945,Doe mij maar bier ieder kwartier sturen naar Gijs Oude Hengel,4: Honger,,0.0,['bier'],"['doe', 'bier', 'ieder', 'kwartier', 'stur', 'gijs', 'oud', 'hengel']",0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.32499999999999996,0.0,0.0,1.0,0.0,0.0,16.0,4
1946,Doe mij maar bier doe mee pas moet je doen als lekker bier,4: Honger,,0.0,"['bier', 'bier']","['doe', 'bier', 'doe', 'mee', 'pas', 'lekker', 'bier']",0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.6,0.0,0.0,1.0,0.0,0.0,16.0,4
1947,Doe de bananen Shake,4: Honger,2.0,0.0,['banan'],"['doe', 'banan', 'shak']",0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,4
1950,Wat doe je Wat doe je Ik weet het al Je doet bier drinken bier drinken bier drinken heel vaak heel vaak heel,4: Honger,,0.0,"['bier', 'bier', 'bier', 'drink', 'drink', 'drink']","['doe', 'doe', 'wet', 'doet', 'bier', 'drink', 'bier', 'drink', 'bier', 'drink', 'hel', 'vak', 'hel', 'vak', 'hel']",0.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.13333333333333333,0.0,0.0,1.0,0.0,0.0,16.0,4
1952,En het enegste wat ik nu doe is water drinken,4: Honger,,0.0,['drink'],"['enegst', 'doe', 'water', 'drink']",0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,4
1955,Ga ik zo drinken,4: Honger,,0.0,['drink'],"['ga', 'drink']",2.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,4
1962,Lekker wortels,4: Honger,1.0,0.0,['wortel'],"['lekker', 'wortel']",2.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,1.0,18.0,4
1975,Neem een pil in zodat je niet hard gild en zwanger word,4: Honger,,0.0,['pil'],"['nem', 'pil', 'zodat', 'hard', 'gild', 'zwanger', 'word']",0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,1.0,0.0,0.0,17.0,4
1994,Drinken,4: Honger,,0.0,['drink'],['drink'],2.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,4
2043,Oke doe waater en melk bij elkaar,4: Honger,4.0,0.0,['melk'],"['oke', 'doe', 'waater', 'melk', 'elkar']",0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,4
2065,Ja drinken,4: Honger,,0.0,['drink'],['drink'],0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,4
2072,Ik stuur een appje als ik klaar ben met eten en dat doe jij ook en kom jij naar mij toe,4: Honger,,0.0,['eten'],"['stur', 'appj', 'klar', 'eten', 'doe', 'jij', 'kom', 'jij', 'toe']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1416666666666666,0.0,0.0,1.0,0.0,0.0,16.0,4
2106,Weet je welke drinke leker is ,4: Honger,,0.0,['drink'],"['wet', 'welk', 'drink', 'leker']",0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,4
2145,"Chips,reep shocola en ufos",4: Honger,4.0,0.0,['chip'],"['chip', 'rep', 'shocola', 'ufos']",0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,4
2146,"Chips, chocoladereep, ufos en water",4: Honger,5.0,0.0,"['chip', 'chocoladerep']","['chip', 'chocoladerep', 'ufos', 'water']",0.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,4
