,Text,Topic,Rating,Likes,Food,Broad Filter,Media,Age,Gender,food,supermarkets,related,drinks,slang,diet,meals,Dmeals,words_no,Polarity,restaurants,brands,Media_0,Media_1,Media_2,BMI,topic_no
455,Ik ben taart aan het eten,2: Wat eet ik: Foods,4.0,0.0,"['taart', 'eten']","['taart', 'eten']",0.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,2
465,Dat is tog niet gezond,2: Wat eet ik: Foods,,0.0,['gezond'],"['tog', 'gezond']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25,0.0,0.0,1.0,0.0,0.0,20.0,2
467,Gezond,2: Wat eet ik: Foods,,0.0,['gezond'],['gezond'],2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,18.0,2
471,Lekker eten ,2: Wat eet ik: Foods,,0.0,['eten'],"['lekker', 'eten']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,17.0,2
480,Oreo cupcakes jamie,2: Wat eet ik: Foods,5.0,0.0,['oreo'],"['oreo', 'cupcakes', 'jamie']",0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,18.0,2
483,Appeltaart,2: Wat eet ik: Foods,3.0,0.0,['appeltaart'],['appeltaart'],0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,2
489,Iedereen zegt kip,2: Wat eet ik: Foods,2.0,1.0,['kip'],"['iederen', 'zegt', 'kip']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,2
499,Ik wou kip zeggen,2: Wat eet ik: Foods,2.0,1.0,['kip'],"['wou', 'kip', 'zegg']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2
501,Waarom kip,2: Wat eet ik: Foods,2.0,0.0,['kip'],"['waarom', 'kip']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2
502,Ik eve wat brood eten,2: Wat eet ik: Foods,1.0,0.0,"['eten', 'brod']","['eve', 'brod', 'eten']",0.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2
503,Ik ga mijn hele grote frikandel opeten,2: Wat eet ik: Foods,4.0,0.0,"['frikandel', 'opet']","['ga', 'hel', 'grot', 'frikandel', 'opet']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5866666666666667,0.0,0.0,1.0,0.0,0.0,15.0,2
504,Ik ben thee aan het maken,2: Wat eet ik: Foods,2.0,0.0,['thee'],"['thee', 'mak']",0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2
509,#ham ham nam,2: Wat eet ik: Foods,2.0,1.0,"['ham', 'ham']","['ham', 'ham', 'nam']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,2
514,Jij bent zo lekker als die taart en cupcakes in n,2: Wat eet ik: Foods,4.0,0.0,['taart'],"['jij', 'bent', 'lekker', 'taart', 'cupcakes']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,17.0,2
531,Rijst,2: Wat eet ik: Foods,1.0,1.0,['rijst'],['rijst'],0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,2
534,Dit eet jij de hele dag door,2: Wat eet ik: Foods,,2.0,['eet'],"['eet', 'jij', 'hel', 'dag']",2.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13333333333333333,0.0,0.0,0.0,0.0,1.0,18.0,2
539,altijd nasi eten,2: Wat eet ik: Foods,2.0,0.0,"['nasi', 'eten']","['nasi', 'eten']",0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,2
544,Hoe dan ook ik ga nu NASI eten??,2: Wat eet ik: Foods,2.0,2.0,"['nasi', 'eten']","['ga', 'nasi', 'eten']",0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2
548,Eet smaakelek ,2: Wat eet ik: Foods,,0.0,['eet'],"['eet', 'smaakelek']",0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,2
554,"Hoi, is het eten lekker?",2: Wat eet ik: Foods,,0.0,['eten'],"['hoi', 'eten', 'lekker']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,18.0,2
556,Dat ga ik lekker aleen ip eten,2: Wat eet ik: Foods,,0.0,['eten'],"['ga', 'lekker', 'alen', 'ip', 'eten']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,16.0,2
557,"Een tosti eten, en jij???",2: Wat eet ik: Foods,4.0,0.0,"['tosti', 'eten']","['tosti', 'eten', 'jij']",0.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,2
564,Ebik ga even rijst eten ok,2: Wat eet ik: Foods,1.0,0.0,"['rijst', 'eten']","['ebik', 'ga', 'even', 'rijst', 'eten', 'ok']",0.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,2
566,Ik moet zometeen eten maar dit is echt leuk??????,2: Wat eet ik: Foods,,0.0,['eten'],"['zometen', 'eten', 'echt', 'leuk']",1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.96,0.0,0.0,0.0,1.0,0.0,20.0,2
568,Kip kip,2: Wat eet ik: Foods,2.0,0.0,"['kip', 'kip']","['kip', 'kip']",1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,2
577,Die taart is lekker,2: Wat eet ik: Foods,4.0,0.0,['taart'],"['taart', 'lekker']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,15.0,2
578,Lekkere soep??,2: Wat eet ik: Foods,2.0,0.0,['soep'],"['lekker', 'soep']",0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,15.0,2
588,Lekker en gezond,2: Wat eet ik: Foods,,1.0,['gezond'],"['lekker', 'gezond']",1.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,17.0,2
593,Ik ben er straks pizza eten maar dat wil ik niet maa het moet,2: Wat eet ik: Foods,3.0,0.0,"['pizza', 'eten']","['strak', 'pizza', 'eten', 'maa']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,2
594,Ik ga iets lekker eten maar dan ongezond,2: Wat eet ik: Foods,,1.0,"['eten', 'ongezond']","['ga', 'lekker', 'eten', 'ongezond']",2.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,2
597,Dat ik van school was eten ik taart,2: Wat eet ik: Foods,4.0,0.0,"['taart', 'eten']","['schol', 'eten', 'taart']",2.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,2
603,Patat,2: Wat eet ik: Foods,4.0,0.0,['patat'],['patat'],0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,2
606,Ik ga taise kip eten zo lekker ??,2: Wat eet ik: Foods,2.0,0.0,"['kip', 'eten']","['ga', 'tais', 'kip', 'eten', 'lekker']",0.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6,0.0,0.0,1.0,0.0,0.0,27.0,2
607,Dit eten is zo lekker niet alleen de kip maar ook de bonen met rijst een van mijn lievelings,2: Wat eet ik: Foods,2.0,0.0,"['kip', 'rijst', 'eten']","['eten', 'lekker', 'allen', 'kip', 'bon', 'rijst', 'lievel']",0.0,9.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6,0.0,0.0,1.0,0.0,0.0,27.0,2
612,Kip??,2: Wat eet ik: Foods,2.0,0.0,['kip'],['kip'],0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,2
619,Ik dag dat je vis zou eten,2: Wat eet ik: Foods,1.0,0.0,"['vis', 'eten']","['dag', 'vis', 'eten']",0.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,2
632,Taise kip?,2: Wat eet ik: Foods,2.0,0.0,['kip'],"['tais', 'kip']",0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,2
633,Ik heb er niet zin in om te eten hhahaha,2: Wat eet ik: Foods,,0.0,['eten'],"['zin', 'eten', 'hhahaha']",0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,2
638,Oreo,2: Wat eet ik: Foods,5.0,0.0,['oreo'],['oreo'],0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,2
653,Lekkeren boterham met jam,2: Wat eet ik: Foods,4.0,0.0,['jam'],"['lekker', 'boterham', 'jam']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,2
673,Jammie!!,2: Wat eet ik: Foods,,0.0,['jammie'],['jammie'],0.0,10.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,2
674,Jammie heb ik nu wel zin in,2: Wat eet ik: Foods,,1.0,['jammie'],"['jammie', 'wel', 'zin']",2.0,10.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2
675,Ik ga nu naar het ijs met hannie en de rest die daar is,2: Wat eet ik: Foods,4.0,0.0,['ijs'],"['ga', 'ijs', 'hannie', 'rest']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6499999999999999,0.0,0.0,1.0,0.0,0.0,16.0,2
680,Hoi lust jij kip??,2: Wat eet ik: Foods,2.0,0.0,['kip'],"['hoi', 'lust', 'jij', 'kip']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,2
682,Ik heb zin in wijn,2: Wat eet ik: Foods,,0.0,['wijn'],"['zin', 'wijn']",0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,2
683,Ik eet op een feestje ik heb helemaal geen zin in dat feestje hij is van mika,2: Wat eet ik: Foods,,0.0,['eet'],"['eet', 'feestj', 'helemal', 'zin', 'feestj', 'mika']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,2
686,Lekker gezond,2: Wat eet ik: Foods,,0.0,['gezond'],"['lekker', 'gezond']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,16.0,2
698,Ik moet de tafel dekken en dan gaan we eten,2: Wat eet ik: Foods,,0.0,"['eten', 'tafel']","['tafel', 'dek', 'gan', 'we', 'eten']",0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
701,Zalm vind ik heel lekker,2: Wat eet ik: Foods,1.0,0.0,['zalm'],"['zalm', 'vind', 'hel', 'lekker']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9599999999999999,0.0,0.0,1.0,0.0,0.0,0.0,2
705,Vis,2: Wat eet ik: Foods,1.0,0.0,['vis'],['vis'],0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
716,Vind jij zalm lekker,2: Wat eet ik: Foods,1.0,0.0,['zalm'],"['vind', 'jij', 'zalm', 'lekker']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,13.0,2
718,Ik vind zalm ook lekker,2: Wat eet ik: Foods,1.0,0.0,['zalm'],"['vind', 'zalm', 'lekker']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,13.0,2
744,Dit is mijn ochtent eten,2: Wat eet ik: Foods,,0.0,['eten'],"['ochtent', 'eten']",0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2
750,Ik ga koek eten jammie lekker. ,2: Wat eet ik: Foods,,0.0,"['jammie', 'eten']","['ga', 'koek', 'eten', 'jammie', 'lekker']",2.0,9.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.6,0.0,0.0,0.0,0.0,1.0,14.0,2
752,De taart is voor sponsbob,2: Wat eet ik: Foods,4.0,0.0,['taart'],"['taart', 'sponsbob']",2.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2
765,Ik moet even ochtend eten,2: Wat eet ik: Foods,,0.0,['eten'],"['even', 'ochtend', 'eten']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,2
768,Pizza en soep,2: Wat eet ik: Foods,2.0,0.0,"['soep', 'pizza']","['pizza', 'soep']",0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,2
777,Mij taart,2: Wat eet ik: Foods,4.0,0.0,['taart'],['taart'],2.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2
782,Mijn taart,2: Wat eet ik: Foods,4.0,0.0,['taart'],['taart'],2.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2
784,Dit is mijn ochtend eten,2: Wat eet ik: Foods,,1.0,['eten'],"['ochtend', 'eten']",2.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2
787,Moes eten,2: Wat eet ik: Foods,,0.0,['eten'],"['moes', 'eten']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2
795,Lekker WARME kop met thee,2: Wat eet ik: Foods,2.0,1.0,['thee'],"['lekker', 'warm', 'kop', 'thee']",2.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7000000000000001,0.0,0.0,0.0,0.0,1.0,15.0,2
807, Wat is jou ochtend eten,2: Wat eet ik: Foods,,1.0,['eten'],"['jou', 'ochtend', 'eten']",0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,2
808,"Hoi,ik heb net een brootje kroket en frietjes",2: Wat eet ik: Foods,3.0,0.0,"['kroket', 'frietjes']","['hoi', 'net', 'brootj', 'kroket', 'frietjes']",2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.55,0.0,0.0,0.0,0.0,1.0,20.0,2
828,# ????????????????????????????????????????Lekker eten,2: Wat eet ik: Foods,,0.0,['eten'],"['lekker', 'eten']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,17.0,2
851,Ik heb net pasta gegeten,2: Wat eet ik: Foods,2.0,0.0,['pasta'],"['net', 'pasta', 'geget']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55,0.0,0.0,1.0,0.0,0.0,18.0,2
858,Ik ga nu eten een boter ham met pindakaas ;-) ;-) ,2: Wat eet ik: Foods,4.0,0.0,"['boter', 'ham', 'eten', 'pindakas']","['ga', 'eten', 'boter', 'ham', 'pindakas']",0.0,10.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.25,0.0,0.0,1.0,0.0,0.0,16.0,2
862,Ik een borher ham met pindakaas,2: Wat eet ik: Foods,3.0,0.0,"['ham', 'pindakas']","['borher', 'ham', 'pindakas']",0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,2
866,Ik heb pasta gegeten,2: Wat eet ik: Foods,2.0,0.0,['pasta'],"['pasta', 'geget']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,2
869,Ik ga cruesli eten mmm...,2: Wat eet ik: Foods,2.0,0.0,"['cruesli', 'eten']","['ga', 'cruesli', 'eten', 'mm']",2.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,2
871,Ja lekker ongezond,2: Wat eet ik: Foods,,1.0,['ongezond'],"['lekker', 'ongezond']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6,0.0,0.0,1.0,0.0,0.0,17.0,2
873,Ik ga cruesli eten,2: Wat eet ik: Foods,2.0,0.0,"['cruesli', 'eten']","['ga', 'cruesli', 'eten']",2.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,2
874,Wat ga je eten ik cruesli mmm.....,2: Wat eet ik: Foods,2.0,0.0,"['cruesli', 'eten']","['ga', 'eten', 'cruesli', 'mm']",0.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,2
875,Is het koekje lekker???????????????????????????,2: Wat eet ik: Foods,4.0,0.0,['koekj'],"['koekj', 'lekker']",0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,13.0,2
876,Ik ga zo eten pasta mmm??????,2: Wat eet ik: Foods,2.0,1.0,"['pasta', 'eten']","['ga', 'eten', 'pasta', 'mm']",1.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,2
877,Ben je lekker aan het eten???,2: Wat eet ik: Foods,,0.0,['eten'],"['lekker', 'eten']",0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,13.0,2
881,Ik heb friet met kip.balletjes,2: Wat eet ik: Foods,3.0,0.0,"['kip', 'friet']","['friet', 'kip', 'balletjes']",1.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,2
883,Ik had die lange gekrulde pasta,2: Wat eet ik: Foods,2.0,0.0,['pasta'],"['lang', 'gekruld', 'pasta']",1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1,0.0,0.0,0.0,1.0,0.0,13.0,2
884,Ik heb frietjes op ?????????????????????????????? nee pasta met groente en als toetje een appel,2: Wat eet ik: Foods,2.0,0.0,"['appel', 'pasta', 'frietjes', 'groent', 'toetj']","['frietjes', 'nee', 'pasta', 'groent', 'toetj', 'appel']",2.0,11.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,2
885,Leker koekje hoor nam nam nam,2: Wat eet ik: Foods,4.0,0.0,['koekj'],"['leker', 'koekj', 'hor', 'nam', 'nam', 'nam']",1.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,2
886,Leker gezond hoor??,2: Wat eet ik: Foods,,0.0,['gezond'],"['leker', 'gezond', 'hor']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,14.0,2
892,Lekker ik eet vanavond pasta??????,2: Wat eet ik: Foods,2.0,0.0,"['pasta', 'eet']","['lekker', 'eet', 'vanavond', 'pasta']",0.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6,0.0,0.0,1.0,0.0,0.0,19.0,2
899,Ik ga zo meteen ontbijten en bedoel ik nu dus doei,2: Wat eet ik: Foods,,0.0,['ontbijt'],"['ga', 'meten', 'ontbijt', 'bedoel', 'doei']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,2
912,Wie heeft zin in taart ,2: Wat eet ik: Foods,4.0,1.0,['taart'],"['zin', 'taart']",2.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2
918,Ok je bent aan het eten,2: Wat eet ik: Foods,,0.0,['eten'],"['ok', 'bent', 'eten']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,2
922,Ik heb vegetarische burgers jam met sla,2: Wat eet ik: Foods,3.0,1.0,"['jam', 'burger']","['vegetarisch', 'burger', 'jam', 'sla']",0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,2
923,Ik spaar psv kaartjes van jumbo bedoel je die,2: Wat eet ik: Foods,,0.0,"['spar', 'jumbo']","['spar', 'psv', 'kaartjes', 'jumbo', 'bedoel']",0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,18.0,2
926,Ik ben een aardappel,2: Wat eet ik: Foods,1.0,0.0,['aardappel'],['aardappel'],0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,2
927,Rip de aardappel,2: Wat eet ik: Foods,1.0,0.0,['aardappel'],"['rip', 'aardappel']",0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,2
939,Gezonde pauw!!!,2: Wat eet ik: Foods,,0.0,['gezond'],"['gezond', 'pauw']",2.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9765625,0.0,0.0,0.0,0.0,1.0,17.0,2
942,Wie heeft er zin in taart,2: Wat eet ik: Foods,4.0,0.0,['taart'],"['zin', 'taart']",2.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,2
945,Wie heeft er zin in om lekker ongezond te eten,2: Wat eet ik: Foods,,0.0,"['eten', 'ongezond']","['zin', 'lekker', 'ongezond', 'eten']",0.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.6,0.0,0.0,1.0,0.0,0.0,17.0,2
952,Heb net patatjes gegeten,2: Wat eet ik: Foods,4.0,0.0,['patatjes'],"['net', 'patatjes', 'geget']",0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.55,0.0,0.0,1.0,0.0,0.0,15.0,2
957,Vind jij kip vies?,2: Wat eet ik: Foods,2.0,0.0,['kip'],"['vind', 'jij', 'kip', 'vies']",0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.75,0.0,0.0,1.0,0.0,0.0,0.0,2
958,Maar vind jij kip vies ? ??,2: Wat eet ik: Foods,2.0,0.0,['kip'],"['vind', 'jij', 'kip', 'vies']",0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.75,0.0,0.0,1.0,0.0,0.0,0.0,2
961,Ga jij nog iets leuks doen of wat ga je eten,2: Wat eet ik: Foods,,0.0,['eten'],"['ga', 'jij', 'leuk', 'ga', 'eten']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2
962,Wij gaan kip avondeten vies????????????????????,2: Wat eet ik: Foods,2.0,0.0,"['kip', 'avondet']","['wij', 'gan', 'kip', 'avondet', 'vies']",0.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.75,0.0,0.0,1.0,0.0,0.0,15.0,2
